Unnamed: 0,video_path,label
7798,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_103.mp4,0
7799,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_104.mp4,0
7800,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_105.mp4,0
7801,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_106.mp4,0
7802,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_107.mp4,0
7803,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_108.mp4,0
7804,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_109.mp4,0
7805,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_11.mp4,0
7806,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_110.mp4,0
7807,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_111.mp4,0
7808,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_112.mp4,0
7809,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_113.mp4,0
7810,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_114.mp4,0
7811,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_115.mp4,0
7812,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_116.mp4,0
7813,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_117.mp4,0
7814,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_118.mp4,0
7815,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_119.mp4,0
7816,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_12.mp4,0
7817,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_120.mp4,0
7818,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_121.mp4,0
7819,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_122.mp4,0
7820,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_123.mp4,0
7821,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_124.mp4,0
7822,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_125.mp4,0
7823,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_126.mp4,0
7824,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_127.mp4,0
7825,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_128.mp4,0
7827,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_13.mp4,0
7828,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_130.mp4,0
7830,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_132.mp4,0
7831,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_133.mp4,0
7832,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_134.mp4,0
7833,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_135.mp4,0
7834,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_136.mp4,0
7835,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_137.mp4,0
7836,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_138.mp4,0
7837,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_139.mp4,0
7838,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_14.mp4,0
7839,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_140.mp4,0
7840,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_141.mp4,0
7841,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_142.mp4,0
7842,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_143.mp4,0
7843,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_144.mp4,0
7844,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_145.mp4,0
7845,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_146.mp4,0
7846,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_147.mp4,0
7847,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_148.mp4,0
7848,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_149.mp4,0
7849,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_15.mp4,0
7850,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_150.mp4,0
7851,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_151.mp4,0
7852,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_152.mp4,0
7853,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_153.mp4,0
7854,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_154.mp4,0
7855,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_155.mp4,0
7857,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_157.mp4,0
7858,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_158.mp4,0
7859,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_159.mp4,0
7860,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_16.mp4,0
7861,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_160.mp4,0
7862,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_161.mp4,0
7863,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_162.mp4,0
7864,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_163.mp4,0
7865,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_164.mp4,0
7866,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_165.mp4,0
7867,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_166.mp4,0
7868,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_167.mp4,0
7869,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_168.mp4,0
7870,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_169.mp4,0
7871,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_17.mp4,0
7873,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_171.mp4,0
7874,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_172.mp4,0
7875,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_173.mp4,0
7876,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_174.mp4,0
7877,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_175.mp4,0
7878,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_176.mp4,0
7879,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_177.mp4,0
7880,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_178.mp4,0
7881,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_179.mp4,0
7882,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_18.mp4,0
7883,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_180.mp4,0
7884,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_181.mp4,0
7885,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_182.mp4,0
7889,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_186.mp4,0
7890,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_187.mp4,0
7891,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_188.mp4,0
7892,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_189.mp4,0
7893,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_19.mp4,0
7894,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_190.mp4,0
7895,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_191.mp4,0
7896,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_192.mp4,0
7897,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_193.mp4,0
7898,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_194.mp4,0
7899,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_195.mp4,0
7900,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_196.mp4,0
7901,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_197.mp4,0
7902,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_198.mp4,0
7903,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_199.mp4,0
7904,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_2.mp4,0
7905,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_20.mp4,0
7906,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_200.mp4,0
7907,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_201.mp4,0
7908,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_202.mp4,0
7909,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_203.mp4,0
7910,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_204.mp4,0
7911,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_205.mp4,0
7912,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_206.mp4,0
7913,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_207.mp4,0
7914,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_208.mp4,0
7915,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_209.mp4,0
7916,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_21.mp4,0
7917,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_210.mp4,0
7918,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_211.mp4,0
7919,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_212.mp4,0
7920,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_213.mp4,0
7921,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_214.mp4,0
7922,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_215.mp4,0
7923,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_216.mp4,0
7924,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_217.mp4,0
7925,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_218.mp4,0
7926,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_219.mp4,0
7929,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_221.mp4,0
7930,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_222.mp4,0
7931,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_223.mp4,0
7932,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_224.mp4,0
7933,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_225.mp4,0
7934,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_226.mp4,0
7935,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_227.mp4,0
7936,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_228.mp4,0
7937,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_229.mp4,0
7938,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_23.mp4,0
7939,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_230.mp4,0
7940,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_231.mp4,0
7941,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_232.mp4,0
7942,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_233.mp4,0
7943,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_234.mp4,0
7945,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_236.mp4,0
7946,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_237.mp4,0
7947,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_238.mp4,0
7948,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_239.mp4,0
7949,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_24.mp4,0
7950,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_240.mp4,0
7951,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_241.mp4,0
7952,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_242.mp4,0
7953,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_243.mp4,0
7954,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_244.mp4,0
7955,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_245.mp4,0
7956,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_246.mp4,0
7957,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_247.mp4,0
7958,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_248.mp4,0
7959,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_249.mp4,0
7960,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_25.mp4,0
7961,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_250.mp4,0
7962,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_251.mp4,0
7963,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_252.mp4,0
7964,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_253.mp4,0
7965,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_254.mp4,0
7966,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_255.mp4,0
7967,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_256.mp4,0
7968,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_257.mp4,0
7969,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_258.mp4,0
7970,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_259.mp4,0
7972,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_260.mp4,0
7973,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_261.mp4,0
7974,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_262.mp4,0
7975,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_263.mp4,0
7976,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_264.mp4,0
7977,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_265.mp4,0
7978,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_266.mp4,0
7979,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_267.mp4,0
7980,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_268.mp4,0
7981,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_269.mp4,0
7983,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_270.mp4,0
7984,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_271.mp4,0
7985,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_272.mp4,0
7986,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_273.mp4,0
7987,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_274.mp4,0
7988,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_275.mp4,0
7989,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_276.mp4,0
7990,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_277.mp4,0
7991,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_278.mp4,0
7992,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_279.mp4,0
7993,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_28.mp4,0
7994,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_280.mp4,0
7995,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_281.mp4,0
7996,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_282.mp4,0
7997,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_283.mp4,0
7998,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_284.mp4,0
7999,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_285.mp4,0
8000,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_286.mp4,0
8001,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_287.mp4,0
8002,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_288.mp4,0
8003,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_289.mp4,0
8005,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_290.mp4,0
8006,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_291.mp4,0
8007,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_292.mp4,0
8008,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_293.mp4,0
8009,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_294.mp4,0
8010,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_295.mp4,0
8011,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_296.mp4,0
8012,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_297.mp4,0
8013,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_298.mp4,0
8014,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_299.mp4,0
8015,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_3.mp4,0
8016,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_30.mp4,0
8017,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_300.mp4,0
8018,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_301.mp4,0
8019,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_302.mp4,0
8020,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_303.mp4,0
8021,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_304.mp4,0
8022,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_305.mp4,0
8023,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_306.mp4,0
8024,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_307.mp4,0
8025,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_308.mp4,0
8026,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_309.mp4,0
8028,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_310.mp4,0
8029,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_311.mp4,0
8030,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_312.mp4,0
8031,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_313.mp4,0
8032,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_314.mp4,0
8033,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_315.mp4,0
8034,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_316.mp4,0
8035,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_317.mp4,0
8036,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_318.mp4,0
8037,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_319.mp4,0
8038,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_32.mp4,0
8039,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_320.mp4,0
8040,/home/test/hdd/Dataset/pig_anomaly/short_videos/KIRC/Desktop\pig_aggression_short\8\8_321.mp4,0
