interval,label,video_path,video_num
19:48 - 19:51,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_396.mp4,6
16:42 - 16:45,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_334.mp4,6
3:39 - 3:42,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_73.mp4,6
19:36 - 19:39,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_392.mp4,6
20:42 - 20:45,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_414.mp4,6
19:51 - 19:54,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_397.mp4,6
17:45 - 17:48,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_355.mp4,6
21:42 - 21:45,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_434.mp4,6
12:27 - 12:30,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_249.mp4,6
1:3 - 1:6,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_21.mp4,6
1:51 - 1:54,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_37.mp4,6
0:33 - 0:36,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_11.mp4,6
4:54 - 4:57,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_98.mp4,6
16:54 - 16:57,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_338.mp4,6
18:39 - 18:42,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_373.mp4,6
3:21 - 3:24,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_67.mp4,6
19:3 - 19:6,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_381.mp4,6
10:0 - 10:3,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_200.mp4,6
8:21 - 8:24,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_167.mp4,6
24:9 - 24:12,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_483.mp4,6
11:51 - 11:54,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_237.mp4,6
12:15 - 12:18,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_245.mp4,6
17:24 - 17:27,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_348.mp4,6
21:15 - 21:18,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_425.mp4,6
19:57 - 20:0,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_399.mp4,6
17:21 - 17:24,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_347.mp4,6
9:39 - 9:42,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_193.mp4,6
2:27 - 2:30,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_49.mp4,6
4:3 - 4:6,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_81.mp4,6
7:54 - 7:57,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_158.mp4,6
20:36 - 20:39,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_412.mp4,6
15:33 - 15:36,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_311.mp4,6
17:48 - 17:51,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_356.mp4,6
15:48 - 15:51,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_316.mp4,6
1:18 - 1:21,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_26.mp4,6
12:6 - 12:9,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_242.mp4,6
5:33 - 5:36,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_111.mp4,6
15:21 - 15:24,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_307.mp4,6
9:45 - 9:48,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_195.mp4,6
1:39 - 1:42,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_33.mp4,6
18:21 - 18:24,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_367.mp4,6
4:51 - 4:54,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_97.mp4,6
7:12 - 7:15,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_144.mp4,6
20:15 - 20:18,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_405.mp4,6
15:54 - 15:57,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_318.mp4,6
19:33 - 19:36,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_391.mp4,6
17:27 - 17:30,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_349.mp4,6
2:45 - 2:48,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_55.mp4,6
2:0 - 2:3,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_40.mp4,6
17:18 - 17:21,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_346.mp4,6
3:48 - 3:51,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_76.mp4,6
8:33 - 8:36,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_171.mp4,6
14:24 - 14:27,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_288.mp4,6
12:12 - 12:15,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_244.mp4,6
6:54 - 6:57,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_138.mp4,6
14:27 - 14:30,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_289.mp4,6
2:6 - 2:9,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_42.mp4,6
13:48 - 13:51,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_276.mp4,6
23:42 - 23:45,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_474.mp4,6
12:0 - 12:3,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_240.mp4,6
6:39 - 6:42,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_133.mp4,6
4:39 - 4:42,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_93.mp4,6
15:24 - 15:27,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_308.mp4,6
10:48 - 10:51,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_216.mp4,6
0:54 - 0:57,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_18.mp4,6
6:9 - 6:12,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_123.mp4,6
6:33 - 6:36,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_131.mp4,6
6:42 - 6:45,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_134.mp4,6
7:15 - 7:18,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_145.mp4,6
1:27 - 1:30,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_29.mp4,6
3:51 - 3:54,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_77.mp4,6
3:30 - 3:33,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_70.mp4,6
21:21 - 21:24,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_427.mp4,6
12:3 - 12:6,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_241.mp4,6
16:30 - 16:33,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_330.mp4,6
0:57 - 1:0,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_19.mp4,6
0:6 - 0:9,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_2.mp4,6
13:39 - 13:42,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_273.mp4,6
5:36 - 5:39,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_112.mp4,6
19:54 - 19:57,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_398.mp4,6
2:30 - 2:33,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_50.mp4,6
22:3 - 22:6,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_441.mp4,6
11:30 - 11:33,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_230.mp4,6
14:36 - 14:39,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_292.mp4,6
2:18 - 2:21,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_46.mp4,6
23:54 - 23:57,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_478.mp4,6
14:21 - 14:24,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_287.mp4,6
4:21 - 4:24,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_87.mp4,6
9:51 - 9:54,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_197.mp4,6
11:36 - 11:39,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_232.mp4,6
15:30 - 15:33,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_310.mp4,6
19:15 - 19:18,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_385.mp4,6
13:51 - 13:54,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_277.mp4,6
5:15 - 5:18,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_105.mp4,6
19:45 - 19:48,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_395.mp4,6
19:39 - 19:42,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_393.mp4,6
1:48 - 1:51,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_36.mp4,6
0:27 - 0:30,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_9.mp4,6
20:57 - 21:0,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_419.mp4,6
4:12 - 4:15,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_84.mp4,6
20:33 - 20:36,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_411.mp4,6
20:39 - 20:42,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_413.mp4,6
14:33 - 14:36,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_291.mp4,6
5:39 - 5:42,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_113.mp4,6
18:27 - 18:30,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_369.mp4,6
20:54 - 20:57,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_418.mp4,6
9:12 - 9:15,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_184.mp4,6
2:9 - 2:12,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_43.mp4,6
0:36 - 0:39,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_12.mp4,6
6:30 - 6:33,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_130.mp4,6
5:6 - 5:9,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_102.mp4,6
0:21 - 0:24,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_7.mp4,6
13:27 - 13:30,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_269.mp4,6
25:21 - 25:24,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_507.mp4,6
5:57 - 6:0,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_119.mp4,6
2:36 - 2:39,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_52.mp4,6
18:30 - 18:33,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_370.mp4,6
21:0 - 21:3,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_420.mp4,6
15:0 - 15:3,2,../../hdd/Dataset/pig_anomaly/short_videos/6/6_300.mp4,6
18:24 - 18:27,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_368.mp4,6
3:42 - 3:45,1,../../hdd/Dataset/pig_anomaly/short_videos/6/6_74.mp4,6
14:24 - 14:27,2,../../hdd/Dataset/pig_anomaly/short_videos/7/7_288.mp4,7
0:48 - 0:51,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_16.mp4,7
14:3 - 14:6,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_281.mp4,7
25:9 - 25:12,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_503.mp4,7
23:24 - 23:27,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_468.mp4,7
11:42 - 11:45,2,../../hdd/Dataset/pig_anomaly/short_videos/7/7_234.mp4,7
17:48 - 17:51,2,../../hdd/Dataset/pig_anomaly/short_videos/7/7_356.mp4,7
11:15 - 11:18,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_225.mp4,7
23:21 - 23:24,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_467.mp4,7
9:18 - 9:21,2,../../hdd/Dataset/pig_anomaly/short_videos/7/7_186.mp4,7
1:3 - 1:6,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_21.mp4,7
11:45 - 11:48,2,../../hdd/Dataset/pig_anomaly/short_videos/7/7_235.mp4,7
0:45 - 0:48,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_15.mp4,7
10:48 - 10:51,1,../../hdd/Dataset/pig_anomaly/short_videos/7/7_216.mp4,7
25:15 - 25:18,2,../../hdd/Dataset/pig_anomaly/short_videos/7/7_505.mp4,7
24:39 - 24:42,2,../../hdd/Dataset/pig_anomaly/short_videos/7/7_493.mp4,7
21:51 - 21:54,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_437.mp4,9
18:21 - 18:24,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_367.mp4,9
19:3 - 19:6,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_381.mp4,9
29:51 - 29:54,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_597.mp4,9
18:6 - 18:9,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_362.mp4,9
6:0 - 6:3,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_120.mp4,9
25:12 - 25:15,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_504.mp4,9
7:27 - 7:30,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_149.mp4,9
1:12 - 1:15,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_24.mp4,9
25:45 - 25:48,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_515.mp4,9
1:27 - 1:30,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_29.mp4,9
18:54 - 18:57,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_378.mp4,9
4:30 - 4:33,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_90.mp4,9
6:3 - 6:6,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_121.mp4,9
11:54 - 11:57,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_238.mp4,9
1:33 - 1:36,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_31.mp4,9
18:12 - 18:15,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_364.mp4,9
18:24 - 18:27,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_368.mp4,9
4:27 - 4:30,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_89.mp4,9
4:21 - 4:24,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_87.mp4,9
27:30 - 27:33,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_550.mp4,9
27:54 - 27:57,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_558.mp4,9
7:30 - 7:33,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_150.mp4,9
13:48 - 13:51,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_276.mp4,9
19:24 - 19:27,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_388.mp4,9
17:27 - 17:30,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_349.mp4,9
26:15 - 26:18,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_525.mp4,9
5:6 - 5:9,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_102.mp4,9
26:18 - 26:21,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_526.mp4,9
4:42 - 4:45,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_94.mp4,9
17:33 - 17:36,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_351.mp4,9
1:6 - 1:9,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_22.mp4,9
19:48 - 19:51,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_396.mp4,9
17:18 - 17:21,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_346.mp4,9
14:30 - 14:33,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_290.mp4,9
17:15 - 17:18,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_345.mp4,9
19:0 - 19:3,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_380.mp4,9
29:27 - 29:30,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_589.mp4,9
13:51 - 13:54,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_277.mp4,9
7:33 - 7:36,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_151.mp4,9
1:15 - 1:18,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_25.mp4,9
29:36 - 29:39,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_592.mp4,9
29:33 - 29:36,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_591.mp4,9
29:30 - 29:33,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_590.mp4,9
27:27 - 27:30,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_549.mp4,9
13:54 - 13:57,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_278.mp4,9
17:30 - 17:33,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_350.mp4,9
28:21 - 28:24,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_567.mp4,9
7:39 - 7:42,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_153.mp4,9
5:54 - 5:57,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_118.mp4,9
18:39 - 18:42,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_373.mp4,9
5:57 - 6:0,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_119.mp4,9
21:45 - 21:48,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_435.mp4,9
17:12 - 17:15,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_344.mp4,9
13:45 - 13:48,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_275.mp4,9
19:18 - 19:21,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_386.mp4,9
18:36 - 18:39,1,../../hdd/Dataset/pig_anomaly/short_videos/9/9_372.mp4,9
5:12 - 5:15,2,../../hdd/Dataset/pig_anomaly/short_videos/9/9_104.mp4,9
13:6 - 13:9,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_262.mp4,10
26:12 - 26:15,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_524.mp4,10
27:30 - 27:33,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_550.mp4,10
23:48 - 23:51,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_476.mp4,10
25:45 - 25:48,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_515.mp4,10
25:33 - 25:36,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_511.mp4,10
25:21 - 25:24,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_507.mp4,10
25:0 - 25:3,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_500.mp4,10
24:45 - 24:48,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_495.mp4,10
24:27 - 24:30,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_489.mp4,10
14:42 - 14:45,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_294.mp4,10
21:15 - 21:18,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_425.mp4,10
24:54 - 24:57,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_498.mp4,10
23:18 - 23:21,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_466.mp4,10
23:0 - 23:3,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_460.mp4,10
25:54 - 25:57,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_518.mp4,10
21:48 - 21:51,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_436.mp4,10
21:45 - 21:48,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_435.mp4,10
21:24 - 21:27,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_428.mp4,10
25:15 - 25:18,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_505.mp4,10
24:24 - 24:27,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_488.mp4,10
25:24 - 25:27,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_508.mp4,10
9:57 - 10:0,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_199.mp4,10
26:42 - 26:45,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_534.mp4,10
23:6 - 23:9,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_462.mp4,10
24:48 - 24:51,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_496.mp4,10
21:42 - 21:45,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_434.mp4,10
24:12 - 24:15,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_484.mp4,10
18:45 - 18:48,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_375.mp4,10
27:21 - 27:24,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_547.mp4,10
24:57 - 25:0,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_499.mp4,10
25:9 - 25:12,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_503.mp4,10
26:33 - 26:36,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_531.mp4,10
25:27 - 25:30,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_509.mp4,10
26:0 - 26:3,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_520.mp4,10
3:54 - 3:57,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_78.mp4,10
27:51 - 27:54,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_557.mp4,10
24:36 - 24:39,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_492.mp4,10
24:51 - 24:54,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_497.mp4,10
25:48 - 25:51,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_516.mp4,10
25:57 - 26:0,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_519.mp4,10
24:30 - 24:33,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_490.mp4,10
27:45 - 27:48,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_555.mp4,10
23:3 - 23:6,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_461.mp4,10
25:18 - 25:21,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_506.mp4,10
25:6 - 25:9,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_502.mp4,10
21:51 - 21:54,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_437.mp4,10
26:39 - 26:42,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_533.mp4,10
3:36 - 3:39,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_72.mp4,10
27:33 - 27:36,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_551.mp4,10
25:39 - 25:42,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_513.mp4,10
26:27 - 26:30,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_529.mp4,10
26:45 - 26:48,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_535.mp4,10
27:27 - 27:30,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_549.mp4,10
26:6 - 26:9,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_522.mp4,10
27:9 - 27:12,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_543.mp4,10
26:30 - 26:33,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_530.mp4,10
19:33 - 19:36,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_391.mp4,10
29:21 - 29:24,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_587.mp4,10
25:30 - 25:33,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_510.mp4,10
13:0 - 13:3,2,../../hdd/Dataset/pig_anomaly/short_videos/10/10_260.mp4,10
24:18 - 24:21,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_486.mp4,10
25:12 - 25:15,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_504.mp4,10
24:15 - 24:18,1,../../hdd/Dataset/pig_anomaly/short_videos/10/10_485.mp4,10
13:12 - 13:15,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_264.mp4,11
1:45 - 1:48,1,../../hdd/Dataset/pig_anomaly/short_videos/11/11_35.mp4,11
7:24 - 7:27,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_148.mp4,11
13:0 - 13:3,1,../../hdd/Dataset/pig_anomaly/short_videos/11/11_260.mp4,11
7:12 - 7:15,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_144.mp4,11
7:9 - 7:12,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_143.mp4,11
7:15 - 7:18,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_145.mp4,11
15:15 - 15:18,1,../../hdd/Dataset/pig_anomaly/short_videos/11/11_305.mp4,11
13:3 - 13:6,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_261.mp4,11
25:18 - 25:21,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_506.mp4,11
20:9 - 20:12,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_403.mp4,11
13:15 - 13:18,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_265.mp4,11
7:39 - 7:42,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_153.mp4,11
18:39 - 18:42,1,../../hdd/Dataset/pig_anomaly/short_videos/11/11_373.mp4,11
12:57 - 13:0,1,../../hdd/Dataset/pig_anomaly/short_videos/11/11_259.mp4,11
27:57 - 28:0,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_559.mp4,11
13:27 - 13:30,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_269.mp4,11
1:48 - 1:51,1,../../hdd/Dataset/pig_anomaly/short_videos/11/11_36.mp4,11
7:33 - 7:36,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_151.mp4,11
13:21 - 13:24,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_267.mp4,11
13:6 - 13:9,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_262.mp4,11
27:54 - 27:57,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_558.mp4,11
13:18 - 13:21,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_266.mp4,11
1:51 - 1:54,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_37.mp4,11
7:36 - 7:39,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_152.mp4,11
2:42 - 2:45,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_54.mp4,11
12:45 - 12:48,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_255.mp4,11
13:9 - 13:12,1,../../hdd/Dataset/pig_anomaly/short_videos/11/11_263.mp4,11
8:18 - 8:21,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_166.mp4,11
17:42 - 17:45,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_354.mp4,11
7:30 - 7:33,1,../../hdd/Dataset/pig_anomaly/short_videos/11/11_150.mp4,11
24:30 - 24:33,2,../../hdd/Dataset/pig_anomaly/short_videos/11/11_490.mp4,11
