,interval,label,video_path,video_num
5365,23:3 - 23:6,0,../data/short_videos/12/12_461.mp4,12
5366,22:42 - 22:45,0,../data/short_videos/12/12_454.mp4,12
5367,17:12 - 17:15,0,../data/short_videos/12/12_344.mp4,12
5368,0:3 - 0:6,0,../data/short_videos/12/12_1.mp4,12
5369,11:57 - 12:0,0,../data/short_videos/12/12_239.mp4,12
5370,6:48 - 6:51,0,../data/short_videos/12/12_136.mp4,12
5371,29:12 - 29:15,0,../data/short_videos/12/12_584.mp4,12
5372,10:36 - 10:39,0,../data/short_videos/12/12_212.mp4,12
5373,9:51 - 9:54,0,../data/short_videos/12/12_197.mp4,12
5374,19:48 - 19:51,0,../data/short_videos/12/12_396.mp4,12
5375,27:15 - 27:18,0,../data/short_videos/12/12_545.mp4,12
5376,10:21 - 10:24,0,../data/short_videos/12/12_207.mp4,12
5377,15:3 - 15:6,0,../data/short_videos/12/12_301.mp4,12
5378,15:54 - 15:57,0,../data/short_videos/12/12_318.mp4,12
5379,6:3 - 6:6,0,../data/short_videos/12/12_121.mp4,12
5380,3:0 - 3:3,0,../data/short_videos/12/12_60.mp4,12
5381,15:42 - 15:45,0,../data/short_videos/12/12_314.mp4,12
5382,22:33 - 22:36,0,../data/short_videos/12/12_451.mp4,12
5383,17:54 - 17:57,0,../data/short_videos/12/12_358.mp4,12
5384,25:30 - 25:33,0,../data/short_videos/12/12_510.mp4,12
5385,14:6 - 14:9,0,../data/short_videos/12/12_282.mp4,12
5386,14:30 - 14:33,0,../data/short_videos/12/12_290.mp4,12
5387,18:48 - 18:51,0,../data/short_videos/12/12_376.mp4,12
5388,26:6 - 26:9,0,../data/short_videos/12/12_522.mp4,12
5389,4:57 - 5:0,0,../data/short_videos/12/12_99.mp4,12
5390,3:30 - 3:33,0,../data/short_videos/12/12_70.mp4,12
5391,9:42 - 9:45,0,../data/short_videos/12/12_194.mp4,12
5392,1:24 - 1:27,0,../data/short_videos/12/12_28.mp4,12
5393,1:33 - 1:36,0,../data/short_videos/12/12_31.mp4,12
5394,19:24 - 19:27,0,../data/short_videos/12/12_388.mp4,12
5395,28:21 - 28:24,0,../data/short_videos/12/12_567.mp4,12
5396,24:30 - 24:33,0,../data/short_videos/12/12_490.mp4,12
5397,0:33 - 0:36,0,../data/short_videos/12/12_11.mp4,12
5398,6:33 - 6:36,0,../data/short_videos/12/12_131.mp4,12
5399,18:21 - 18:24,0,../data/short_videos/12/12_367.mp4,12
5400,16:12 - 16:15,0,../data/short_videos/12/12_324.mp4,12
5401,18:6 - 18:9,0,../data/short_videos/12/12_362.mp4,12
5402,15:30 - 15:33,0,../data/short_videos/12/12_310.mp4,12
5403,20:39 - 20:42,0,../data/short_videos/12/12_413.mp4,12
5404,20:18 - 20:21,0,../data/short_videos/12/12_406.mp4,12
5405,16:0 - 16:3,0,../data/short_videos/12/12_320.mp4,12
5406,1:36 - 1:39,0,../data/short_videos/12/12_32.mp4,12
5407,6:54 - 6:57,0,../data/short_videos/12/12_138.mp4,12
5408,21:6 - 21:9,0,../data/short_videos/12/12_422.mp4,12
5409,19:27 - 19:30,0,../data/short_videos/12/12_389.mp4,12
5410,5:42 - 5:45,0,../data/short_videos/12/12_114.mp4,12
5411,20:33 - 20:36,0,../data/short_videos/12/12_411.mp4,12
5412,0:15 - 0:18,0,../data/short_videos/12/12_5.mp4,12
5413,8:39 - 8:42,0,../data/short_videos/12/12_173.mp4,12
5414,26:3 - 26:6,0,../data/short_videos/12/12_521.mp4,12
5415,24:24 - 24:27,0,../data/short_videos/12/12_488.mp4,12
5416,1:48 - 1:51,0,../data/short_videos/12/12_36.mp4,12
5417,15:51 - 15:54,0,../data/short_videos/12/12_317.mp4,12
5418,25:9 - 25:12,0,../data/short_videos/12/12_503.mp4,12
5419,9:6 - 9:9,0,../data/short_videos/12/12_182.mp4,12
5420,13:3 - 13:6,0,../data/short_videos/12/12_261.mp4,12
5421,25:54 - 25:57,0,../data/short_videos/12/12_518.mp4,12
5422,11:3 - 11:6,0,../data/short_videos/12/12_221.mp4,12
5423,29:45 - 29:48,0,../data/short_videos/12/12_595.mp4,12
5424,16:3 - 16:6,0,../data/short_videos/12/12_321.mp4,12
5425,27:54 - 27:57,0,../data/short_videos/12/12_558.mp4,12
5426,14:48 - 14:51,0,../data/short_videos/12/12_296.mp4,12
5427,23:54 - 23:57,0,../data/short_videos/12/12_478.mp4,12
5428,5:51 - 5:54,0,../data/short_videos/12/12_117.mp4,12
5429,1:21 - 1:24,0,../data/short_videos/12/12_27.mp4,12
5430,23:9 - 23:12,0,../data/short_videos/12/12_463.mp4,12
5431,6:45 - 6:48,0,../data/short_videos/12/12_135.mp4,12
5432,26:48 - 26:51,0,../data/short_videos/12/12_536.mp4,12
5433,19:3 - 19:6,1,../data/short_videos/12/12_381.mp4,12
5434,25:12 - 25:15,0,../data/short_videos/12/12_504.mp4,12
5435,4:24 - 4:27,0,../data/short_videos/12/12_88.mp4,12
5436,14:45 - 14:48,0,../data/short_videos/12/12_295.mp4,12
5437,8:21 - 8:24,0,../data/short_videos/12/12_167.mp4,12
5438,9:18 - 9:21,0,../data/short_videos/12/12_186.mp4,12
5439,27:42 - 27:45,0,../data/short_videos/12/12_554.mp4,12
5440,12:57 - 13:0,0,../data/short_videos/12/12_259.mp4,12
5441,19:42 - 19:45,0,../data/short_videos/12/12_394.mp4,12
5442,12:3 - 12:6,0,../data/short_videos/12/12_241.mp4,12
5443,16:30 - 16:33,0,../data/short_videos/12/12_330.mp4,12
5444,26:54 - 26:57,0,../data/short_videos/12/12_538.mp4,12
5445,22:51 - 22:54,0,../data/short_videos/12/12_457.mp4,12
5446,10:54 - 10:57,0,../data/short_videos/12/12_218.mp4,12
5447,23:45 - 23:48,0,../data/short_videos/12/12_475.mp4,12
5448,29:21 - 29:24,0,../data/short_videos/12/12_587.mp4,12
5449,22:9 - 22:12,0,../data/short_videos/12/12_443.mp4,12
5450,15:57 - 16:0,0,../data/short_videos/12/12_319.mp4,12
5451,17:18 - 17:21,0,../data/short_videos/12/12_346.mp4,12
5452,25:24 - 25:27,0,../data/short_videos/12/12_508.mp4,12
5453,2:15 - 2:18,0,../data/short_videos/12/12_45.mp4,12
5454,15:9 - 15:12,0,../data/short_videos/12/12_303.mp4,12
5455,11:36 - 11:39,0,../data/short_videos/12/12_232.mp4,12
5456,3:54 - 3:57,0,../data/short_videos/12/12_78.mp4,12
5457,12:42 - 12:45,0,../data/short_videos/12/12_254.mp4,12
5458,5:27 - 5:30,0,../data/short_videos/12/12_109.mp4,12
5459,8:45 - 8:48,0,../data/short_videos/12/12_175.mp4,12
5460,7:24 - 7:27,0,../data/short_videos/12/12_148.mp4,12
5461,24:9 - 24:12,0,../data/short_videos/12/12_483.mp4,12
5462,16:21 - 16:24,0,../data/short_videos/12/12_327.mp4,12
5463,8:9 - 8:12,0,../data/short_videos/12/12_163.mp4,12
5464,14:9 - 14:12,0,../data/short_videos/12/12_283.mp4,12
5465,24:36 - 24:39,0,../data/short_videos/12/12_492.mp4,12
5466,25:0 - 25:3,0,../data/short_videos/12/12_500.mp4,12
5467,7:9 - 7:12,0,../data/short_videos/12/12_143.mp4,12
5468,3:21 - 3:24,0,../data/short_videos/12/12_67.mp4,12
5469,2:54 - 2:57,0,../data/short_videos/12/12_58.mp4,12
5470,20:21 - 20:24,0,../data/short_videos/12/12_407.mp4,12
5471,0:27 - 0:30,0,../data/short_videos/12/12_9.mp4,12
5472,23:18 - 23:21,0,../data/short_videos/12/12_466.mp4,12
5473,22:21 - 22:24,1,../data/short_videos/12/12_447.mp4,12
5474,9:0 - 9:3,0,../data/short_videos/12/12_180.mp4,12
5475,14:33 - 14:36,0,../data/short_videos/12/12_291.mp4,12
5476,5:0 - 5:3,0,../data/short_videos/12/12_100.mp4,12
5477,16:18 - 16:21,0,../data/short_videos/12/12_326.mp4,12
5478,27:0 - 27:3,0,../data/short_videos/12/12_540.mp4,12
5479,4:33 - 4:36,0,../data/short_videos/12/12_91.mp4,12
5480,12:6 - 12:9,0,../data/short_videos/12/12_242.mp4,12
5481,3:42 - 3:45,0,../data/short_videos/12/12_74.mp4,12
5482,13:21 - 13:24,0,../data/short_videos/12/12_267.mp4,12
5483,9:12 - 9:15,0,../data/short_videos/12/12_184.mp4,12
5484,27:18 - 27:21,0,../data/short_videos/12/12_546.mp4,12
5485,6:12 - 6:15,0,../data/short_videos/12/12_124.mp4,12
5486,2:12 - 2:15,0,../data/short_videos/12/12_44.mp4,12
5487,20:27 - 20:30,0,../data/short_videos/12/12_409.mp4,12
5488,7:27 - 7:30,0,../data/short_videos/12/12_149.mp4,12
5489,16:24 - 16:27,0,../data/short_videos/12/12_328.mp4,12
5490,3:6 - 3:9,0,../data/short_videos/12/12_62.mp4,12
5491,21:27 - 21:30,0,../data/short_videos/12/12_429.mp4,12
5492,22:45 - 22:48,0,../data/short_videos/12/12_455.mp4,12
5493,0:45 - 0:48,0,../data/short_videos/12/12_15.mp4,12
5494,21:36 - 21:39,0,../data/short_videos/12/12_432.mp4,12
5495,14:3 - 14:6,0,../data/short_videos/12/12_281.mp4,12
5496,23:39 - 23:42,0,../data/short_videos/12/12_473.mp4,12
5497,12:48 - 12:51,0,../data/short_videos/12/12_256.mp4,12
5498,14:39 - 14:42,0,../data/short_videos/12/12_293.mp4,12
5499,1:9 - 1:12,0,../data/short_videos/12/12_23.mp4,12
5500,15:24 - 15:27,0,../data/short_videos/12/12_308.mp4,12
5501,17:24 - 17:27,0,../data/short_videos/12/12_348.mp4,12
5502,24:33 - 24:36,0,../data/short_videos/12/12_491.mp4,12
5503,24:3 - 24:6,0,../data/short_videos/12/12_481.mp4,12
5504,25:21 - 25:24,0,../data/short_videos/12/12_507.mp4,12
5505,4:30 - 4:33,0,../data/short_videos/12/12_90.mp4,12
5506,11:6 - 11:9,0,../data/short_videos/12/12_222.mp4,12
5507,0:18 - 0:21,0,../data/short_videos/12/12_6.mp4,12
5508,25:33 - 25:36,0,../data/short_videos/12/12_511.mp4,12
5509,1:3 - 1:6,0,../data/short_videos/12/12_21.mp4,12
5510,22:12 - 22:15,1,../data/short_videos/12/12_444.mp4,12
5511,16:9 - 16:12,0,../data/short_videos/12/12_323.mp4,12
5512,26:27 - 26:30,0,../data/short_videos/12/12_529.mp4,12
5513,12:21 - 12:24,0,../data/short_videos/12/12_247.mp4,12
5514,18:51 - 18:54,0,../data/short_videos/12/12_377.mp4,12
5515,7:15 - 7:18,0,../data/short_videos/12/12_145.mp4,12
5516,18:0 - 18:3,0,../data/short_videos/12/12_360.mp4,12
5517,1:42 - 1:45,0,../data/short_videos/12/12_34.mp4,12
5518,6:57 - 7:0,0,../data/short_videos/12/12_139.mp4,12
5519,13:36 - 13:39,0,../data/short_videos/12/12_272.mp4,12
5520,20:36 - 20:39,0,../data/short_videos/12/12_412.mp4,12
5521,9:3 - 9:6,0,../data/short_videos/12/12_181.mp4,12
5522,20:42 - 20:45,0,../data/short_videos/12/12_414.mp4,12
5523,9:15 - 9:18,0,../data/short_videos/12/12_185.mp4,12
5524,4:0 - 4:3,0,../data/short_videos/12/12_80.mp4,12
5525,7:3 - 7:6,0,../data/short_videos/12/12_141.mp4,12
5526,11:30 - 11:33,0,../data/short_videos/12/12_230.mp4,12
5527,21:39 - 21:42,0,../data/short_videos/12/12_433.mp4,12
5528,6:36 - 6:39,0,../data/short_videos/12/12_132.mp4,12
5529,7:48 - 7:51,0,../data/short_videos/12/12_156.mp4,12
5530,25:18 - 25:21,0,../data/short_videos/12/12_506.mp4,12
5531,11:0 - 11:3,0,../data/short_videos/12/12_220.mp4,12
5532,18:39 - 18:42,1,../data/short_videos/12/12_373.mp4,12
5533,17:48 - 17:51,0,../data/short_videos/12/12_356.mp4,12
5534,8:57 - 9:0,0,../data/short_videos/12/12_179.mp4,12
5535,23:57 - 24:0,0,../data/short_videos/12/12_479.mp4,12
5536,5:36 - 5:39,0,../data/short_videos/12/12_112.mp4,12
5537,23:12 - 23:15,0,../data/short_videos/12/12_464.mp4,12
5538,7:30 - 7:33,0,../data/short_videos/12/12_150.mp4,12
5539,28:18 - 28:21,0,../data/short_videos/12/12_566.mp4,12
5540,7:6 - 7:9,0,../data/short_videos/12/12_142.mp4,12
5541,12:33 - 12:36,0,../data/short_videos/12/12_251.mp4,12
5542,13:30 - 13:33,0,../data/short_videos/12/12_270.mp4,12
5543,24:54 - 24:57,0,../data/short_videos/12/12_498.mp4,12
5544,10:39 - 10:42,0,../data/short_videos/12/12_213.mp4,12
5545,13:45 - 13:48,0,../data/short_videos/12/12_275.mp4,12
5546,1:45 - 1:48,0,../data/short_videos/12/12_35.mp4,12
5547,24:48 - 24:51,0,../data/short_videos/12/12_496.mp4,12
5548,1:27 - 1:30,0,../data/short_videos/12/12_29.mp4,12
5549,23:27 - 23:30,0,../data/short_videos/12/12_469.mp4,12
5550,2:30 - 2:33,0,../data/short_videos/12/12_50.mp4,12
5551,28:24 - 28:27,0,../data/short_videos/12/12_568.mp4,12
5552,5:45 - 5:48,0,../data/short_videos/12/12_115.mp4,12
5553,28:3 - 28:6,0,../data/short_videos/12/12_561.mp4,12
5554,22:48 - 22:51,0,../data/short_videos/12/12_456.mp4,12
5555,10:6 - 10:9,0,../data/short_videos/12/12_202.mp4,12
5556,28:15 - 28:18,0,../data/short_videos/12/12_565.mp4,12
5557,21:0 - 21:3,0,../data/short_videos/12/12_420.mp4,12
5558,20:24 - 20:27,0,../data/short_videos/12/12_408.mp4,12
5559,27:12 - 27:15,0,../data/short_videos/12/12_544.mp4,12
5560,2:18 - 2:21,0,../data/short_videos/12/12_46.mp4,12
5561,8:51 - 8:54,0,../data/short_videos/12/12_177.mp4,12
5562,21:15 - 21:18,0,../data/short_videos/12/12_425.mp4,12
5563,24:27 - 24:30,0,../data/short_videos/12/12_489.mp4,12
5564,2:42 - 2:45,0,../data/short_videos/12/12_54.mp4,12
5565,15:39 - 15:42,0,../data/short_videos/12/12_313.mp4,12
5566,21:12 - 21:15,0,../data/short_videos/12/12_424.mp4,12
5567,22:3 - 22:6,0,../data/short_videos/12/12_441.mp4,12
5568,1:0 - 1:3,0,../data/short_videos/12/12_20.mp4,12
5569,12:24 - 12:27,0,../data/short_videos/12/12_248.mp4,12
5570,8:12 - 8:15,0,../data/short_videos/12/12_164.mp4,12
5571,12:54 - 12:57,0,../data/short_videos/12/12_258.mp4,12
5572,6:15 - 6:18,0,../data/short_videos/12/12_125.mp4,12
5573,15:27 - 15:30,0,../data/short_videos/12/12_309.mp4,12
5574,19:39 - 19:42,0,../data/short_videos/12/12_393.mp4,12
5575,3:9 - 3:12,0,../data/short_videos/12/12_63.mp4,12
5576,12:39 - 12:42,0,../data/short_videos/12/12_253.mp4,12
5577,26:15 - 26:18,0,../data/short_videos/12/12_525.mp4,12
5578,8:54 - 8:57,0,../data/short_videos/12/12_178.mp4,12
5579,4:9 - 4:12,0,../data/short_videos/12/12_83.mp4,12
5580,4:36 - 4:39,0,../data/short_videos/12/12_92.mp4,12
5581,21:33 - 21:36,0,../data/short_videos/12/12_431.mp4,12
5582,23:24 - 23:27,0,../data/short_videos/12/12_468.mp4,12
5583,20:9 - 20:12,0,../data/short_videos/12/12_403.mp4,12
5584,10:27 - 10:30,0,../data/short_videos/12/12_209.mp4,12
5585,18:27 - 18:30,0,../data/short_videos/12/12_369.mp4,12
5586,4:15 - 4:18,0,../data/short_videos/12/12_85.mp4,12
5587,0:9 - 0:12,0,../data/short_videos/12/12_3.mp4,12
5588,7:57 - 8:0,0,../data/short_videos/12/12_159.mp4,12
5589,18:57 - 19:0,1,../data/short_videos/12/12_379.mp4,12
5590,27:3 - 27:6,0,../data/short_videos/12/12_541.mp4,12
5591,5:21 - 5:24,0,../data/short_videos/12/12_107.mp4,12
5592,19:21 - 19:24,0,../data/short_videos/12/12_387.mp4,12
5593,9:24 - 9:27,0,../data/short_videos/12/12_188.mp4,12
5594,17:42 - 17:45,0,../data/short_videos/12/12_354.mp4,12
5595,8:36 - 8:39,0,../data/short_videos/12/12_172.mp4,12
5596,24:21 - 24:24,0,../data/short_videos/12/12_487.mp4,12
5597,2:27 - 2:30,0,../data/short_videos/12/12_49.mp4,12
5598,29:39 - 29:42,0,../data/short_videos/12/12_593.mp4,12
5599,8:42 - 8:45,0,../data/short_videos/12/12_174.mp4,12
5600,1:6 - 1:9,0,../data/short_videos/12/12_22.mp4,12
5601,16:15 - 16:18,0,../data/short_videos/12/12_325.mp4,12
5602,0:21 - 0:24,0,../data/short_videos/12/12_7.mp4,12
5603,19:18 - 19:21,0,../data/short_videos/12/12_386.mp4,12
5604,6:0 - 6:3,0,../data/short_videos/12/12_120.mp4,12
5605,27:39 - 27:42,0,../data/short_videos/12/12_553.mp4,12
5606,19:6 - 19:9,1,../data/short_videos/12/12_382.mp4,12
5607,4:21 - 4:24,0,../data/short_videos/12/12_87.mp4,12
5608,10:51 - 10:54,0,../data/short_videos/12/12_217.mp4,12
5609,8:3 - 8:6,0,../data/short_videos/12/12_161.mp4,12
5610,4:18 - 4:21,0,../data/short_videos/12/12_86.mp4,12
5611,18:3 - 18:6,0,../data/short_videos/12/12_361.mp4,12
5612,2:33 - 2:36,0,../data/short_videos/12/12_51.mp4,12
5613,9:48 - 9:51,0,../data/short_videos/12/12_196.mp4,12
5614,14:21 - 14:24,0,../data/short_videos/12/12_287.mp4,12
5615,8:24 - 8:27,0,../data/short_videos/12/12_168.mp4,12
5616,22:27 - 22:30,1,../data/short_videos/12/12_449.mp4,12
5617,28:9 - 28:12,0,../data/short_videos/12/12_563.mp4,12
5618,13:6 - 13:9,0,../data/short_videos/12/12_262.mp4,12
5619,0:42 - 0:45,0,../data/short_videos/12/12_14.mp4,12
5620,13:24 - 13:27,0,../data/short_videos/12/12_268.mp4,12
5621,4:54 - 4:57,0,../data/short_videos/12/12_98.mp4,12
5622,23:6 - 23:9,0,../data/short_videos/12/12_462.mp4,12
5623,6:51 - 6:54,0,../data/short_videos/12/12_137.mp4,12
5624,18:18 - 18:21,0,../data/short_videos/12/12_366.mp4,12
5625,27:57 - 28:0,0,../data/short_videos/12/12_559.mp4,12
5626,22:36 - 22:39,0,../data/short_videos/12/12_452.mp4,12
5627,15:48 - 15:51,0,../data/short_videos/12/12_316.mp4,12
5628,10:57 - 11:0,0,../data/short_videos/12/12_219.mp4,12
5629,29:36 - 29:39,0,../data/short_videos/12/12_592.mp4,12
5630,15:21 - 15:24,0,../data/short_videos/12/12_307.mp4,12
5631,17:21 - 17:24,0,../data/short_videos/12/12_347.mp4,12
5632,17:9 - 17:12,0,../data/short_videos/12/12_343.mp4,12
5633,27:6 - 27:9,0,../data/short_videos/12/12_542.mp4,12
5634,23:36 - 23:39,0,../data/short_videos/12/12_472.mp4,12
5635,12:51 - 12:54,0,../data/short_videos/12/12_257.mp4,12
5636,16:48 - 16:51,0,../data/short_videos/12/12_336.mp4,12
5637,5:39 - 5:42,0,../data/short_videos/12/12_113.mp4,12
5638,17:0 - 17:3,0,../data/short_videos/12/12_340.mp4,12
5639,11:9 - 11:12,0,../data/short_videos/12/12_223.mp4,12
5640,24:6 - 24:9,0,../data/short_videos/12/12_482.mp4,12
5641,10:45 - 10:48,0,../data/short_videos/12/12_215.mp4,12
5642,11:15 - 11:18,0,../data/short_videos/12/12_225.mp4,12
5643,11:48 - 11:51,0,../data/short_videos/12/12_236.mp4,12
5644,18:15 - 18:18,0,../data/short_videos/12/12_365.mp4,12
5645,0:57 - 1:0,0,../data/short_videos/12/12_19.mp4,12
5646,16:27 - 16:30,0,../data/short_videos/12/12_329.mp4,12
5647,28:45 - 28:48,0,../data/short_videos/12/12_575.mp4,12
5648,4:3 - 4:6,0,../data/short_videos/12/12_81.mp4,12
5649,18:9 - 18:12,0,../data/short_videos/12/12_363.mp4,12
5650,19:36 - 19:39,0,../data/short_videos/12/12_392.mp4,12
5651,19:54 - 19:57,0,../data/short_videos/12/12_398.mp4,12
5652,28:51 - 28:54,0,../data/short_videos/12/12_577.mp4,12
5653,13:48 - 13:51,0,../data/short_videos/12/12_276.mp4,12
5654,13:51 - 13:54,0,../data/short_videos/12/12_277.mp4,12
5655,6:21 - 6:24,0,../data/short_videos/12/12_127.mp4,12
5656,14:27 - 14:30,0,../data/short_videos/12/12_289.mp4,12
5657,29:51 - 29:54,0,../data/short_videos/12/12_597.mp4,12
5658,9:33 - 9:36,0,../data/short_videos/12/12_191.mp4,12
5659,0:24 - 0:27,0,../data/short_videos/12/12_8.mp4,12
5660,11:18 - 11:21,0,../data/short_videos/12/12_226.mp4,12
5661,19:15 - 19:18,0,../data/short_videos/12/12_385.mp4,12
5662,25:39 - 25:42,0,../data/short_videos/12/12_513.mp4,12
5663,6:6 - 6:9,0,../data/short_videos/12/12_122.mp4,12
5664,27:36 - 27:39,0,../data/short_videos/12/12_552.mp4,12
5665,9:54 - 9:57,0,../data/short_videos/12/12_198.mp4,12
5666,28:6 - 28:9,0,../data/short_videos/12/12_562.mp4,12
5667,3:18 - 3:21,0,../data/short_videos/12/12_66.mp4,12
5668,21:42 - 21:45,0,../data/short_videos/12/12_434.mp4,12
5669,16:57 - 17:0,0,../data/short_videos/12/12_339.mp4,12
5670,1:18 - 1:21,0,../data/short_videos/12/12_26.mp4,12
5671,20:12 - 20:15,0,../data/short_videos/12/12_404.mp4,12
5672,22:0 - 22:3,0,../data/short_videos/12/12_440.mp4,12
5673,20:3 - 20:6,0,../data/short_videos/12/12_401.mp4,12
5674,16:36 - 16:39,0,../data/short_videos/12/12_332.mp4,12
5675,26:57 - 27:0,0,../data/short_videos/12/12_539.mp4,12
5676,0:39 - 0:42,0,../data/short_videos/12/12_13.mp4,12
5677,23:0 - 23:3,0,../data/short_videos/12/12_460.mp4,12
5678,25:45 - 25:48,0,../data/short_videos/12/12_515.mp4,12
5679,26:45 - 26:48,0,../data/short_videos/12/12_535.mp4,12
5680,7:12 - 7:15,0,../data/short_videos/12/12_144.mp4,12
5681,27:9 - 27:12,0,../data/short_videos/12/12_543.mp4,12
5682,7:33 - 7:36,0,../data/short_videos/12/12_151.mp4,12
5683,9:9 - 9:12,0,../data/short_videos/12/12_183.mp4,12
5684,28:54 - 28:57,0,../data/short_videos/12/12_578.mp4,12
5685,28:30 - 28:33,0,../data/short_videos/12/12_570.mp4,12
5686,12:9 - 12:12,0,../data/short_videos/12/12_243.mp4,12
5687,11:21 - 11:24,0,../data/short_videos/12/12_227.mp4,12
5688,29:48 - 29:51,0,../data/short_videos/12/12_596.mp4,12
5689,21:54 - 21:57,0,../data/short_videos/12/12_438.mp4,12
5690,15:18 - 15:21,0,../data/short_videos/12/12_306.mp4,12
5691,5:6 - 5:9,0,../data/short_videos/12/12_102.mp4,12
5692,27:27 - 27:30,0,../data/short_videos/12/12_549.mp4,12
5693,28:42 - 28:45,0,../data/short_videos/12/12_574.mp4,12
5694,10:42 - 10:45,0,../data/short_videos/12/12_214.mp4,12
5695,17:36 - 17:39,0,../data/short_videos/12/12_352.mp4,12
5696,21:18 - 21:21,0,../data/short_videos/12/12_426.mp4,12
5697,12:0 - 12:3,0,../data/short_videos/12/12_240.mp4,12
5698,29:0 - 29:3,0,../data/short_videos/12/12_580.mp4,12
5699,20:6 - 20:9,0,../data/short_videos/12/12_402.mp4,12
5700,25:48 - 25:51,0,../data/short_videos/12/12_516.mp4,12
5701,26:42 - 26:45,0,../data/short_videos/12/12_534.mp4,12
5702,10:18 - 10:21,0,../data/short_videos/12/12_206.mp4,12
5703,3:12 - 3:15,0,../data/short_videos/12/12_64.mp4,12
5704,9:30 - 9:33,0,../data/short_videos/12/12_190.mp4,12
5705,15:15 - 15:18,0,../data/short_videos/12/12_305.mp4,12
5706,3:27 - 3:30,0,../data/short_videos/12/12_69.mp4,12
5707,28:12 - 28:15,0,../data/short_videos/12/12_564.mp4,12
5708,3:51 - 3:54,0,../data/short_videos/12/12_77.mp4,12
5709,2:21 - 2:24,0,../data/short_videos/12/12_47.mp4,12
5710,11:54 - 11:57,0,../data/short_videos/12/12_238.mp4,12
5711,3:57 - 4:0,0,../data/short_videos/12/12_79.mp4,12
5712,11:51 - 11:54,0,../data/short_videos/12/12_237.mp4,12
5713,1:54 - 1:57,0,../data/short_videos/12/12_38.mp4,12
5714,24:12 - 24:15,0,../data/short_videos/12/12_484.mp4,12
5715,21:21 - 21:24,0,../data/short_videos/12/12_427.mp4,12
5716,29:30 - 29:33,0,../data/short_videos/12/12_590.mp4,12
5717,26:24 - 26:27,0,../data/short_videos/12/12_528.mp4,12
5718,25:42 - 25:45,0,../data/short_videos/12/12_514.mp4,12
5719,5:12 - 5:15,0,../data/short_videos/12/12_104.mp4,12
5720,26:33 - 26:36,0,../data/short_videos/12/12_531.mp4,12
5721,6:30 - 6:33,0,../data/short_videos/12/12_130.mp4,12
5722,29:9 - 29:12,0,../data/short_videos/12/12_583.mp4,12
5723,17:51 - 17:54,0,../data/short_videos/12/12_357.mp4,12
5724,13:0 - 13:3,0,../data/short_videos/12/12_260.mp4,12
5725,11:27 - 11:30,0,../data/short_videos/12/12_229.mp4,12
5726,22:24 - 22:27,1,../data/short_videos/12/12_448.mp4,12
5727,2:57 - 3:0,0,../data/short_videos/12/12_59.mp4,12
5728,2:6 - 2:9,0,../data/short_videos/12/12_42.mp4,12
5729,27:45 - 27:48,0,../data/short_videos/12/12_555.mp4,12
5730,5:33 - 5:36,0,../data/short_videos/12/12_111.mp4,12
5731,14:36 - 14:39,0,../data/short_videos/12/12_292.mp4,12
5732,2:0 - 2:3,0,../data/short_videos/12/12_40.mp4,12
5733,7:42 - 7:45,0,../data/short_videos/12/12_154.mp4,12
5734,18:42 - 18:45,0,../data/short_videos/12/12_374.mp4,12
5735,16:45 - 16:48,0,../data/short_videos/12/12_335.mp4,12
5736,18:30 - 18:33,0,../data/short_videos/12/12_370.mp4,12
5737,10:9 - 10:12,0,../data/short_videos/12/12_203.mp4,12
5738,29:54 - 29:57,0,../data/short_videos/12/12_598.mp4,12
5739,4:48 - 4:51,0,../data/short_videos/12/12_96.mp4,12
5740,5:48 - 5:51,0,../data/short_videos/12/12_116.mp4,12
5741,17:33 - 17:36,0,../data/short_videos/12/12_351.mp4,12
5742,1:51 - 1:54,0,../data/short_videos/12/12_37.mp4,12
5743,23:15 - 23:18,0,../data/short_videos/12/12_465.mp4,12
5744,19:33 - 19:36,0,../data/short_videos/12/12_391.mp4,12
5745,28:27 - 28:30,0,../data/short_videos/12/12_569.mp4,12
5746,1:30 - 1:33,0,../data/short_videos/12/12_30.mp4,12
5747,22:39 - 22:42,0,../data/short_videos/12/12_453.mp4,12
5748,22:30 - 22:33,0,../data/short_videos/12/12_450.mp4,12
5749,0:54 - 0:57,0,../data/short_videos/12/12_18.mp4,12
5750,28:0 - 28:3,0,../data/short_videos/12/12_560.mp4,12
5751,13:39 - 13:42,0,../data/short_videos/12/12_273.mp4,12
5752,14:24 - 14:27,0,../data/short_videos/12/12_288.mp4,12
5753,4:9 - 4:12,0,../data/short_videos/13/13_83.mp4,13
5754,20:54 - 20:57,0,../data/short_videos/13/13_418.mp4,13
5755,18:33 - 18:36,0,../data/short_videos/13/13_371.mp4,13
5756,19:24 - 19:27,0,../data/short_videos/13/13_388.mp4,13
5757,7:33 - 7:36,0,../data/short_videos/13/13_151.mp4,13
5758,0:51 - 0:54,0,../data/short_videos/13/13_17.mp4,13
5759,12:18 - 12:21,0,../data/short_videos/13/13_246.mp4,13
5760,8:36 - 8:39,0,../data/short_videos/13/13_172.mp4,13
5761,15:21 - 15:24,0,../data/short_videos/13/13_307.mp4,13
5762,16:24 - 16:27,0,../data/short_videos/13/13_328.mp4,13
5763,9:27 - 9:30,0,../data/short_videos/13/13_189.mp4,13
